,0
889,https://web.archive.org/web/20220702055453/https://sd.se/our-politics/vattenbruk/
890,https://web.archive.org/web/20220702055507/https://sd.se/our-politics/vattenkraft/
891,https://web.archive.org/web/20220702055521/https://sd.se/our-politics/vidareutbildningpalliativ-vard/
892,https://web.archive.org/web/20220702055536/https://sd.se/our-politics/vigselforrattare/
893,https://web.archive.org/web/20220702060233/https://sd.se/our-politics/visstidsanstallning/
894,https://web.archive.org/web/20220702060300/https://sd.se/our-politics/vard-for-utlanningar/
895,https://web.archive.org/web/20220702060321/https://sd.se/our-politics/vardkoer/
896,https://web.archive.org/web/20220702060335/https://sd.se/our-politics/vardpersonal-i-glesbygd/
897,https://web.archive.org/web/20220702061031/https://sd.se/our-politics/vardservicepersonal/
898,https://web.archive.org/web/20220702061044/https://sd.se/our-politics/vagskatt/
899,https://web.archive.org/web/20220702061058/https://sd.se/our-politics/valfardsbedragerier/
900,https://web.archive.org/web/20220702061113/https://sd.se/our-politics/varnplikt/
901,https://web.archive.org/web/20220702061209/https://sd.se/our-politics/yrkesforsvar/
902,https://web.archive.org/web/20220702061223/https://sd.se/our-politics/aldersbedomning/
903,https://web.archive.org/web/20220702061238/https://sd.se/our-politics/atervandring/
904,https://web.archive.org/web/20220702061935/https://sd.se/our-politics/aldreboende/
905,https://web.archive.org/web/20220702061948/https://sd.se/our-politics/aldreomsorg/
906,https://web.archive.org/web/20220702062003/https://sd.se/our-politics/aldreomsorgspersonal/
907,https://web.archive.org/web/20220702062015/https://sd.se/our-politics/aldres-rattigheter/
908,https://web.archive.org/web/20220702062029/https://sd.se/our-politics/aldrevardscentraler/
909,https://web.archive.org/web/20220702062043/https://sd.se/our-politics/ambetsansvar/
910,https://web.archive.org/web/20220702062740/https://www.vansterpartiet.se/politik/abort/
911,https://web.archive.org/web/20220702062759/https://www.vansterpartiet.se/politik/anstallningstrygghet/
912,https://web.archive.org/web/20220702062819/https://www.vansterpartiet.se/politik/antirasism/
913,https://web.archive.org/web/20220702062838/https://www.vansterpartiet.se/politik/arbetsmarknad-och-arbetsliv/
914,https://web.archive.org/web/20220702062859/https://www.vansterpartiet.se/politik/arbetsmiljo/
915,https://web.archive.org/web/20220702062919/https://www.vansterpartiet.se/politik/arbetstidsforkortning/
916,https://web.archive.org/web/20220702062939/https://www.vansterpartiet.se/politik/banker/
917,https://web.archive.org/web/20220702062958/https://www.vansterpartiet.se/politik/barnbidrag/
918,https://web.archive.org/web/20220702063018/https://www.vansterpartiet.se/politik/barnfattigdom/
919,https://web.archive.org/web/20220702063037/https://www.vansterpartiet.se/politik/barns-och-ungas-rattigheter/
920,https://web.archive.org/web/20220702063058/https://www.vansterpartiet.se/politik/bidrag-till-rika/
921,https://web.archive.org/web/20220702063120/https://www.vansterpartiet.se/politik/bistand-utvecklingspolitik/
922,https://web.archive.org/web/20220702063140/https://www.vansterpartiet.se/politik/bostader/
923,https://web.archive.org/web/20220702063159/https://www.vansterpartiet.se/politik/brottsoffer/
924,https://web.archive.org/web/20220702063220/https://www.vansterpartiet.se/politik/djurskydd/
925,https://web.archive.org/web/20220702063241/https://www.vansterpartiet.se/politik/droger-missbruk-och-beroende/
926,https://web.archive.org/web/20220702063300/https://www.vansterpartiet.se/politik/ekonomisk-brottslighet-riktad-mot-valfarden/
927,https://web.archive.org/web/20220702063320/https://www.vansterpartiet.se/politik/energi/
928,https://web.archive.org/web/20220702063340/https://www.vansterpartiet.se/politik/ensamkommande-barn-och-unga/
929,https://web.archive.org/web/20220702063402/https://www.vansterpartiet.se/politik/eu/
930,https://web.archive.org/web/20220702063419/https://www.vansterpartiet.se/politik/fackforeningar/
931,https://web.archive.org/web/20220702063436/https://www.vansterpartiet.se/politik/feminism/
932,https://web.archive.org/web/20220702063455/https://www.vansterpartiet.se/politik/flyktingpolitik/
933,https://web.archive.org/web/20220702063508/https://www.vansterpartiet.se/politik/funktionsnedsattning-normbrytande-funktionalitet/
934,https://web.archive.org/web/20220702063528/https://www.vansterpartiet.se/politik/foretagande/
935,https://web.archive.org/web/20220702063547/https://www.vansterpartiet.se/politik/forskolan/
936,https://web.archive.org/web/20220702063606/https://www.vansterpartiet.se/politik/forsvaret/
937,https://web.archive.org/web/20220702063625/https://www.vansterpartiet.se/politik/foraldraforsakringen/
938,https://web.archive.org/web/20220702063645/https://www.vansterpartiet.se/politik/handelsavtal/
939,https://web.archive.org/web/20220702063716/https://www.vansterpartiet.se/politik/hbtq/
940,https://web.archive.org/web/20220702063736/https://www.vansterpartiet.se/politik/hedersvald/
941,https://web.archive.org/web/20220702063756/https://www.vansterpartiet.se/politik/hyresratter/
942,https://web.archive.org/web/20220702063828/https://www.vansterpartiet.se/politik/idrott/
943,https://web.archive.org/web/20220702063845/https://www.vansterpartiet.se/politik/integration/
944,https://web.archive.org/web/20220702063905/https://www.vansterpartiet.se/politik/integritet/
945,https://web.archive.org/web/20220702063925/https://www.vansterpartiet.se/politik/jobb-och-arbetsloshet/
946,https://web.archive.org/web/20220702063952/https://www.vansterpartiet.se/politik/jordbruk-och-mat/
947,https://web.archive.org/web/20220702064018/https://www.vansterpartiet.se/politik/jamlikhet/
948,https://web.archive.org/web/20220702064050/https://www.vansterpartiet.se/politik/jarnvag-och-tag/
949,https://web.archive.org/web/20220702064110/https://www.vansterpartiet.se/politik/klimat/
950,https://web.archive.org/web/20220702064139/https://www.vansterpartiet.se/politik/kollektivtrafik/
951,https://web.archive.org/web/20220702064155/https://www.vansterpartiet.se/politik/kriminalitet/
952,https://web.archive.org/web/20220702064214/https://www.vansterpartiet.se/politik/krisberedskap-och-samhallsskydd/
953,https://web.archive.org/web/20220702064234/https://www.vansterpartiet.se/politik/kultur/
954,https://web.archive.org/web/20220702064254/https://www.vansterpartiet.se/politik/landsbygd/
955,https://web.archive.org/web/20220702064313/https://www.vansterpartiet.se/politik/lss-personlig-assistans/
956,https://web.archive.org/web/20220702064333/https://www.vansterpartiet.se/politik/miljonarsskatt/
957,https://web.archive.org/web/20220702064352/https://www.vansterpartiet.se/politik/miljo/
958,https://web.archive.org/web/20220702064411/https://www.vansterpartiet.se/politik/monarkin/
959,https://web.archive.org/web/20220702064431/https://www.vansterpartiet.se/politik/mans-vald-mot-kvinnor/
960,https://web.archive.org/web/20220702064451/https://www.vansterpartiet.se/politik/nato/
961,https://web.archive.org/web/20220702064512/https://www.vansterpartiet.se/politik/penningpolitik/
962,https://web.archive.org/web/20220702064532/https://www.vansterpartiet.se/politik/pension/
963,https://web.archive.org/web/20220702064551/https://www.vansterpartiet.se/politik/polisen/
964,https://web.archive.org/web/20220702064612/https://www.vansterpartiet.se/politik/politikerloner-och-partiskatt/
965,https://web.archive.org/web/20220702064630/https://www.vansterpartiet.se/politik/psykisk-ohalsa/
966,https://web.archive.org/web/20220702064649/https://www.vansterpartiet.se/politik/rasistiska-organisationer/
967,https://web.archive.org/web/20220702064708/https://www.vansterpartiet.se/politik/sexuella-overgrepp-och-sexkop/
968,https://web.archive.org/web/20220702064728/https://www.vansterpartiet.se/politik/sjukforsakringen/
969,https://web.archive.org/web/20220702064747/https://www.vansterpartiet.se/politik/sjukvard/
970,https://web.archive.org/web/20220702065442/https://www.vansterpartiet.se/politik/skatter/
971,https://web.archive.org/web/20220702065501/https://www.vansterpartiet.se/politik/skolan/
972,https://web.archive.org/web/20220702065522/https://www.vansterpartiet.se/politik/socialpolitik/
973,https://web.archive.org/web/20220702065541/https://www.vansterpartiet.se/politik/tandvard/
974,https://web.archive.org/web/20220702065601/https://www.vansterpartiet.se/politik/universitet-och-hogskolor/
975,https://web.archive.org/web/20220702065615/https://www.vansterpartiet.se/politik/utrikespolitik/
976,https://web.archive.org/web/20220702065634/https://www.vansterpartiet.se/politik/vapenexport/
977,https://web.archive.org/web/20220702065647/https://www.vansterpartiet.se/politik/vinster-i-valfarden/
978,https://web.archive.org/web/20220702065706/https://www.vansterpartiet.se/politik/valdsbejakande-extremism/
979,https://web.archive.org/web/20220702065734/https://www.vansterpartiet.se/politik/valfard/
980,https://web.archive.org/web/20220702065749/https://www.vansterpartiet.se/politik/aldreomsorg/
